"date","worklist_num","type","level","expected_concentration","result_concentration","result_area","internal_standard_area"
"2019-02-20",15,"Sample",NA,NA,57.1167584175808,54.7812524684757,115.09319643381
"2019-02-20",16,"Sample",NA,NA,1905.05929040462,1623.039922349,102.235553330475
"2019-02-20",17,"Sample",NA,NA,1070.35866657183,954.718119838248,107.035312515873
"2019-02-20",18,"Sample",NA,NA,537.598137357709,488.407708291357,109.019955469015
"2019-02-20",19,"Sample",NA,NA,1300.32777541462,1230.11868280202,113.520794316014
"2019-02-20",20,"Sample",NA,NA,1062.48438751977,939.296292672261,106.086787198625
"2019-02-27",1,"CAL",CAL1,20,19.5482508688952,8.58913896090177,52.7257749156594
"2019-02-27",2,"CAL",CAL2,50,49.0687463477838,23.1043168813302,56.5027279504736
"2019-02-27",3,"CAL",CAL3,120,116.784995652142,50.7696885715694,52.1673404581453
"2019-02-27",4,"CAL",CAL4,240,257.824458716511,111.304784739701,51.804915000133
"2019-02-27",5,"CAL",CAL5,500,444.487144016301,205.671472759759,55.5259630417253
"2019-02-27",6,"CAL",CAL6,1000,958.391009146165,464.024851627194,58.1004847331274
"2019-02-27",7,"CAL",CAL7,2000,2107.51845104429,1006.96954819279,57.335842409
"2019-02-27",8,"CAL",CAL8,8000,7850.70659841406,3632.00611859275,55.5161154945181
"2019-02-27",9,"Sample",NA,NA,62.579645592487,26.2386612092408,50.3141127645969
"2019-02-27",10,"Sample",NA,NA,41.1573708120167,17.7792278439351,51.8377947662608
"2019-02-27",11,"Sample",NA,NA,102.123313262968,49.4479054093386,58.1037616145608
"2019-02-27",12,"Sample",NA,NA,49.6878328092269,22.2692463686836,53.781970618485
"2019-02-27",13,"Sample",NA,NA,62.9951129189835,27.1005975407909,51.6241904205699
"2019-02-27",14,"Sample",NA,NA,38.4278310025556,17.1550835046307,53.5708096670556
"2019-02-27",15,"Sample",NA,NA,99.9700911275438,47.7903869428797,57.3656217420962
"2019-02-27",16,"Sample",NA,NA,744.237951765869,293.044135072909,47.2500711974062
"2019-02-27",17,"Sample",NA,NA,875.817608142813,379.571809511873,52.0069666537207
"2019-02-27",18,"Sample",NA,NA,1400.94086677945,632.484537544052,54.1765511343564
"2019-02-27",19,"Sample",NA,NA,1050.02104245558,456.934316596539,52.2200182420673
"2019-02-27",20,"Sample",NA,NA,1319.43252441887,567.79771571665,51.6401745636879
